"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","symbol"
"ENSG00000135049",0,1.31001575661981,0.807,0.57,0,"0","ENSG00000135049","AGTPBP1"
"ENSG00000089041",0,1.15845351572909,0.66,0.424,0,"0","ENSG00000089041","P2RX7"
"ENSG00000186868",0,1.15024301389073,0.817,0.581,0,"0","ENSG00000186868","MAPT"
"ENSG00000092421",0,1.08248517250574,0.713,0.478,0,"0","ENSG00000092421","SEMA6A"
"ENSG00000188706",0,2.06253587524493,0.451,0.217,0,"0","ENSG00000188706","ZDHHC9"
"ENSG00000144283",0,1.02447574640408,0.862,0.628,0,"0","ENSG00000144283","PKP4"
"ENSG00000235189",0,3.96341514011035,0.281,0.048,0,"0","ENSG00000235189","RP4-537K23.4"
"ENSG00000164659",0,1.41220565978681,0.627,0.394,0,"0","ENSG00000164659","KIAA1324L"
"ENSG00000064393",0,1.52418182594097,0.88,0.648,0,"0","ENSG00000064393","HIPK2"
"ENSG00000167106",0,1.80838188375255,0.496,0.264,0,"0","ENSG00000167106","FAM102A"
"ENSG00000124126",0,0.640132884364036,0.768,0.537,0,"0","ENSG00000124126","PREX1"
"ENSG00000169504",0,1.13297891448119,0.596,0.367,0,"0","ENSG00000169504","CLIC4"
"ENSG00000140873",0,2.46808095081061,0.342,0.114,0,"0","ENSG00000140873","ADAMTS18"
"ENSG00000162545",0,1.44133942773586,0.617,0.389,0,"0","ENSG00000162545","CAMK2N1"
"ENSG00000152689",0,1.16270999823083,0.484,0.257,0,"0","ENSG00000152689","RASGRP3"
"ENSG00000075711",0,1.39727878766061,0.952,0.725,0,"0","ENSG00000075711","DLG1"
"ENSG00000170537",0,1.93199563165739,0.41,0.183,0,"0","ENSG00000170537","TMC7"
"ENSG00000241163",0,2.34690255551204,0.37,0.144,0,"0","ENSG00000241163","LINC00877"
"ENSG00000140848",0,1.65642842757987,0.469,0.244,0,"0","ENSG00000140848","CPNE2"
"ENSG00000109099",0,1.21482623196773,0.513,0.29,0,"0","ENSG00000109099","PMP22"
"ENSG00000176720",0,1.61418321581186,0.42,0.197,0,"0","ENSG00000176720","BOK"
"ENSG00000206077",0,1.98872999437473,0.484,0.261,0,"0","ENSG00000206077","ZDHHC11B"
"ENSG00000145284",0,0.753664657003018,0.873,0.653,0,"0","ENSG00000145284","SCD5"
"ENSG00000130338",0,1.41894197922118,0.846,0.626,0,"0","ENSG00000130338","TULP4"
"ENSG00000160862",0,2.62038487712308,0.3,0.08,0,"0","ENSG00000160862","AZGP1"
"ENSG00000138593",0,1.21967210766561,0.746,0.526,0,"0","ENSG00000138593","SECISBP2L"
"ENSG00000235903",0,1.64424774693832,0.508,0.289,0,"0","ENSG00000235903","CPB2-AS1"
"ENSG00000157985",0,1.2326250285673,0.979,0.76,0,"0","ENSG00000157985","AGAP1"
"ENSG00000235823",0,1.39831084381455,0.564,0.345,0,"0","ENSG00000235823","OLMALINC"
"ENSG00000102452",0,0.904036657693923,0.812,0.594,0,"0","ENSG00000102452","NALCN"
"ENSG00000099282",0,1.77892404541848,0.393,0.175,0,"0","ENSG00000099282","TSPAN15"
"ENSG00000243701",0,1.55346189745302,0.601,0.383,0,"0","ENSG00000243701","DUBR"
"ENSG00000026652",0,0.836255256406263,0.691,0.473,0,"0","ENSG00000026652","AGPAT4"
"ENSG00000066084",0,1.40738269496225,0.956,0.738,0,"0","ENSG00000066084","DIP2B"
"ENSG00000141447",0,1.23259015830223,0.833,0.615,0,"0","ENSG00000141447","OSBPL1A"
"ENSG00000150672",0,1.05298791677502,0.994,0.777,0,"0","ENSG00000150672","DLG2"
"ENSG00000184226",0,1.56057691611392,0.999,0.782,0,"0","ENSG00000184226","PCDH9"
"ENSG00000177570",0,0.895683374659681,0.812,0.597,0,"0","ENSG00000177570","SAMD12"
"ENSG00000173988",0,1.06402685659808,0.44,0.225,0,"0","ENSG00000173988","LRRC63"
"ENSG00000182667",0,0.504616213808038,0.927,0.713,0,"0","ENSG00000182667","NTM"
"ENSG00000180776",0,0.887687160292478,0.745,0.531,0,"0","ENSG00000180776","ZDHHC20"
"ENSG00000065361",0,2.0036032467274,0.356,0.143,0,"0","ENSG00000065361","ERBB3"
"ENSG00000080819",0,1.53543299208287,0.483,0.27,0,"0","ENSG00000080819","CPOX"
"ENSG00000185418",0,1.45359885721375,0.637,0.425,0,"0","ENSG00000185418","TARSL2"
"ENSG00000141458",0,1.25846466229548,0.639,0.427,0,"0","ENSG00000141458","NPC1"
"ENSG00000163393",0,1.35116214603979,0.651,0.44,0,"0","ENSG00000163393","SLC22A15"
"ENSG00000196663",0,1.50090236313116,0.62,0.409,0,"0","ENSG00000196663","TECPR2"
"ENSG00000157851",0,0.900645198910979,0.578,0.367,0,"0","ENSG00000157851","DPYSL5"
"ENSG00000179455",0,1.68840147379558,0.408,0.199,0,"0","ENSG00000179455","MKRN3"
"ENSG00000170802",0,1.20036211219378,0.63,0.422,0,"0","ENSG00000170802","FOXN2"
"ENSG00000184588",0,1.52173786415198,0.99,0.783,0,"0","ENSG00000184588","PDE4B"
"ENSG00000107362",0,1.77475342479459,0.488,0.282,0,"0","ENSG00000107362","ABHD17B"
"ENSG00000136867",0,1.65150230294389,0.374,0.168,0,"0","ENSG00000136867","SLC31A2"
"ENSG00000148120",0,1.23065109737719,0.866,0.66,0,"0","ENSG00000148120","C9orf3"
"ENSG00000165795",0,0.649616374649307,0.582,0.376,0,"0","ENSG00000165795","NDRG2"
"ENSG00000117569",0,1.41062806120134,0.848,0.643,0,"0","ENSG00000117569","PTBP2"
"ENSG00000160285",0,1.2516626767461,0.596,0.394,0,"0","ENSG00000160285","LSS"
"ENSG00000139629",0,2.25666563894891,0.301,0.1,0,"0","ENSG00000139629","GALNT6"
"ENSG00000141934",0,1.99023761479861,0.33,0.13,0,"0","ENSG00000141934","PLPP2"
"ENSG00000129757",0,0.856866678941219,0.432,0.232,0,"0","ENSG00000129757","CDKN1C"
"ENSG00000164741",0,0.223971829365616,0.823,0.623,0,"0","ENSG00000164741","DLC1"
"ENSG00000132640",0,1.46861722288599,0.579,0.379,0,"0","ENSG00000132640","BTBD3"
"ENSG00000273294",0,1.46666438962046,0.611,0.412,0,"0","ENSG00000273294","C1QTNF3-AMACR"
"ENSG00000249306",0,2.39563140825015,0.297,0.099,0,"0","ENSG00000249306","LINC01411"
"ENSG00000112851",0,1.58996766140783,0.975,0.777,0,"0","ENSG00000112851","ERBIN"
"ENSG00000187391",0,0.853492581242898,0.992,0.794,0,"0","ENSG00000187391","MAGI2"
"ENSG00000140575",0,0.906076157761204,0.699,0.501,0,"0","ENSG00000140575","IQGAP1"
"ENSG00000123505",0,1.50040741971913,0.559,0.362,0,"0","ENSG00000123505","AMD1"
"ENSG00000012983",0,1.26028668755901,0.892,0.695,0,"0","ENSG00000012983","MAP4K5"
"ENSG00000176381",0,2.30924036127841,0.302,0.105,0,"0","ENSG00000176381","PRR18"
"ENSG00000021300",0,1.09678202159312,0.481,0.284,0,"0","ENSG00000021300","PLEKHB1"
"ENSG00000129422",0,0.849908385554482,0.817,0.62,0,"0","ENSG00000129422","MTUS1"
"ENSG00000165175",0,2.2434552546811,0.327,0.131,0,"0","ENSG00000165175","MID1IP1"
"ENSG00000166173",0,1.97844253658065,0.376,0.18,0,"0","ENSG00000166173","LARP6"
"ENSG00000104205",0,0.951513952395797,0.769,0.574,0,"0","ENSG00000104205","SGK3"
"ENSG00000183077",0,1.90653570639506,0.357,0.162,0,"0","ENSG00000183077","AFMID"
"ENSG00000184221",0,0.986845178563357,0.415,0.221,0,"0","ENSG00000184221","OLIG1"
"ENSG00000234690",0,1.70053981477818,0.383,0.19,0,"0","ENSG00000234690","AC073283.4"
"ENSG00000148180",0,0.632928227954997,0.782,0.59,0,"0","ENSG00000148180","GSN"
"ENSG00000144815",0,1.52460998350322,0.523,0.331,0,"0","ENSG00000144815","NXPE3"
"ENSG00000211584",0,1.4884729525673,0.459,0.268,0,"0","ENSG00000211584","SLC48A1"
"ENSG00000139433",0,1.2908323740532,0.482,0.291,0,"0","ENSG00000139433","GLTP"
"ENSG00000100364",0,1.18367246099068,0.627,0.436,0,"0","ENSG00000100364","KIAA0930"
"ENSG00000145362",0,0.777206463428806,0.95,0.759,0,"0","ENSG00000145362","ANK2"
"ENSG00000165675",0,1.64221489057892,0.443,0.253,0,"0","ENSG00000165675","ENOX2"
"ENSG00000081377",0,1.18985421312734,0.746,0.556,0,"0","ENSG00000081377","CDC14B"
"ENSG00000167552",0,0.689085790676994,0.666,0.477,0,"0","ENSG00000167552","TUBA1A"
"ENSG00000203485",0,1.20547770990623,0.456,0.268,0,"0","ENSG00000203485","INF2"
"ENSG00000179364",0,0.776846343660154,0.714,0.526,0,"0","ENSG00000179364","PACS2"
"ENSG00000115252",0,1.12883303895394,0.466,0.279,0,"0","ENSG00000115252","PDE1A"
"ENSG00000120162",0,0.983140663518555,0.725,0.538,0,"0","ENSG00000120162","MOB3B"
"ENSG00000179403",0,1.74660858178393,0.346,0.16,0,"0","ENSG00000179403","VWA1"
"ENSG00000232310",0,2.37945195245287,0.259,0.074,0,"0","ENSG00000232310","RP11-557H15.4"
"ENSG00000005513",0,1.35506906423257,0.371,0.186,0,"0","ENSG00000005513","SOX8"
"ENSG00000231607",0,0.80051362325215,0.749,0.565,0,"0","ENSG00000231607","DLEU2"
"ENSG00000139793",0,1.09722118557431,0.917,0.733,0,"0","ENSG00000139793","MBNL2"
"ENSG00000168481",0,1.95897724749906,0.362,0.179,0,"0","ENSG00000168481","LGI3"
"ENSG00000107863",0,1.1532509910623,0.947,0.765,0,"0","ENSG00000107863","ARHGAP21"
"ENSG00000010278",0,1.61492219407086,0.356,0.175,0,"0","ENSG00000010278","CD9"
"ENSG00000130475",0,1.86752666272206,0.373,0.192,0,"0","ENSG00000130475","FCHO1"
"ENSG00000142192",0,0.896683838642689,0.915,0.736,0,"0","ENSG00000142192","APP"
"ENSG00000167755",0,1.18638117741051,0.343,0.164,0,"0","ENSG00000167755","KLK6"
"ENSG00000162869",0,1.31979895014587,0.63,0.451,0,"0","ENSG00000162869","PPP1R21"
"ENSG00000104324",0,1.0915277651941,0.719,0.54,0,"0","ENSG00000104324","CPQ"
"ENSG00000187514",0,0.876895079308353,0.751,0.573,0,"0","ENSG00000187514","PTMA"
"ENSG00000118985",0,0.535656651963542,0.704,0.526,0,"0","ENSG00000118985","ELL2"
"ENSG00000196586",0,1.16533424269371,0.809,0.632,0,"0","ENSG00000196586","MYO6"
"ENSG00000107104",0,1.0039624914225,0.601,0.424,0,"0","ENSG00000107104","KANK1"
"ENSG00000204767",0,2.48158607889297,0.292,0.116,0,"0","ENSG00000204767","FAM196B"
"ENSG00000143776",0,0.944523908232202,0.911,0.736,0,"0","ENSG00000143776","CDC42BPA"
"ENSG00000137449",0,1.05566913375642,0.668,0.493,0,"0","ENSG00000137449","CPEB2"
"ENSG00000163539",0,1.22255979580732,0.984,0.809,0,"0","ENSG00000163539","CLASP2"
"ENSG00000168785",0,0.91684263895851,0.732,0.557,0,"0","ENSG00000168785","TSPAN5"
"ENSG00000103550",0,1.39142336591719,0.481,0.308,0,"0","ENSG00000103550","KNOP1"
"ENSG00000166979",0,1.16179822378757,0.595,0.423,0,"0","ENSG00000166979","EVA1C"
"ENSG00000104067",0,1.08392025352837,0.936,0.765,0,"0","ENSG00000104067","TJP1"
"ENSG00000228793",0,1.48469691351038,0.319,0.149,0,"0","ENSG00000228793","RP1-223B1.1"
"ENSG00000243156",0,1.00474947029544,0.726,0.556,0,"0","ENSG00000243156","MICAL3"
"ENSG00000250072",0,1.81238919623826,0.293,0.124,0,"0","ENSG00000250072","CTC-529P8.1"
"ENSG00000109956",0,1.18571751634228,0.507,0.338,0,"0","ENSG00000109956","B3GAT1"
"ENSG00000039319",0,1.18024049426377,0.765,0.597,0,"0","ENSG00000039319","ZFYVE16"
"ENSG00000182985",0,0.55214718115358,0.877,0.709,0,"0","ENSG00000182985","CADM1"
"ENSG00000065675",0,2.3279542002422,0.279,0.111,0,"0","ENSG00000065675","PRKCQ"
"ENSG00000164684",0,0.977928283055218,0.721,0.553,0,"0","ENSG00000164684","ZNF704"
"ENSG00000103404",0,1.05147714911305,0.562,0.396,0,"0","ENSG00000103404","USP31"
"ENSG00000196361",0,0.872511639205582,0.634,0.468,0,"0","ENSG00000196361","ELAVL3"
"ENSG00000115310",0,0.949003941077195,0.963,0.797,0,"0","ENSG00000115310","RTN4"
"ENSG00000198648",0,0.901426922293455,0.702,0.536,0,"0","ENSG00000198648","STK39"
"ENSG00000112339",0,1.35506297115366,0.554,0.389,0,"0","ENSG00000112339","HBS1L"
"ENSG00000182141",0,1.15823810394029,0.576,0.411,0,"0","ENSG00000182141","ZNF708"
"ENSG00000137710",0,1.28853586668267,0.723,0.558,0,"0","ENSG00000137710","RDX"
"ENSG00000138311",0,1.48944772622888,0.461,0.297,0,"0","ENSG00000138311","ZNF365"
"ENSG00000072041",0,2.55355803991222,0.313,0.149,0,"0","ENSG00000072041","SLC6A15"
"ENSG00000184792",0,1.22612410893989,0.586,0.422,0,"0","ENSG00000184792","OSBP2"
"ENSG00000115355",0,1.06057546985759,0.937,0.774,0,"0","ENSG00000115355","CCDC88A"
"ENSG00000175764",0,1.23545362028856,0.558,0.395,0,"0","ENSG00000175764","TTLL11"
"ENSG00000250159",0,1.66300280457775,0.414,0.252,0,"0","ENSG00000250159","RP11-381K20.2"
"ENSG00000196352",0,2.1222874560876,0.34,0.179,0,"0","ENSG00000196352","CD55"
"ENSG00000071054",0,1.10570228418996,0.965,0.804,0,"0","ENSG00000071054","MAP4K4"
"ENSG00000001629",0,1.03963309382427,0.829,0.669,0,"0","ENSG00000001629","ANKIB1"
"ENSG00000115295",0,1.03735065745968,0.665,0.507,0,"0","ENSG00000115295","CLIP4"
"ENSG00000163629",0,1.12539131940873,0.534,0.377,0,"0","ENSG00000163629","PTPN13"
"ENSG00000169891",0,1.24601947612846,0.535,0.38,0,"0","ENSG00000169891","REPS2"
"ENSG00000264522",0,0.91498979111601,0.613,0.458,0,"0","ENSG00000264522","OTUD7B"
"ENSG00000134308",0,1.33734691713467,0.559,0.405,0,"0","ENSG00000134308","YWHAQ"
"ENSG00000133121",0,0.694844805910159,0.711,0.558,0,"0","ENSG00000133121","STARD13"
"ENSG00000133256",0,2.32507353698764,0.256,0.104,0,"0","ENSG00000133256","PDE6B"
"ENSG00000230084",0,1.64855315832367,0.424,0.272,0,"0","ENSG00000230084","RP4-613B23.1"
"ENSG00000148158",0,1.25506150324041,0.495,0.343,0,"0","ENSG00000148158","SNX30"
"ENSG00000078124",0,1.04827725202979,0.7,0.548,0,"0","ENSG00000078124","ACER3"
"ENSG00000001461",0,1.47854588878817,0.456,0.305,0,"0","ENSG00000001461","NIPAL3"
"ENSG00000100697",0,0.973902899571636,0.763,0.612,0,"0","ENSG00000100697","DICER1"
"ENSG00000167635",0,1.49133883593156,0.449,0.298,0,"0","ENSG00000167635","ZNF146"
"ENSG00000175220",0,1.47337518467859,0.424,0.273,0,"0","ENSG00000175220","ARHGAP1"
"ENSG00000159433",0,1.47614620659832,0.422,0.271,0,"0","ENSG00000159433","STARD9"
"ENSG00000187239",0,0.857091841622834,0.849,0.7,0,"0","ENSG00000187239","FNBP1"
"ENSG00000082996",0,0.79162746274617,0.777,0.629,0,"0","ENSG00000082996","RNF13"
"ENSG00000180891",0,1.18716040960424,0.531,0.383,0,"0","ENSG00000180891","CUEDC1"
"ENSG00000004864",0,0.844627290481482,0.699,0.553,0,"0","ENSG00000004864","SLC25A13"
"ENSG00000157827",0,0.803362167854452,0.982,0.837,0,"0","ENSG00000157827","FMNL2"
"ENSG00000137177",0,0.601318988958609,0.779,0.634,0,"0","ENSG00000137177","KIF13A"
"ENSG00000112182",0,1.04083549273298,0.614,0.469,0,"0","ENSG00000112182","BACH2"
"ENSG00000135924",0,1.08429321817879,0.54,0.397,0,"0","ENSG00000135924","DNAJB2"
"ENSG00000142875",0,0.860225506958535,0.777,0.635,0,"0","ENSG00000142875","PRKACB"
"ENSG00000221914",0,1.10492431981651,0.683,0.541,0,"0","ENSG00000221914","PPP2R2A"
"ENSG00000073711",0,1.29999499709687,0.509,0.37,0,"0","ENSG00000073711","PPP2R3A"
"ENSG00000175224",0,1.45673217234212,0.441,0.302,0,"0","ENSG00000175224","ATG13"
"ENSG00000168214",0,0.883412530085169,0.773,0.635,0,"0","ENSG00000168214","RBPJ"
"ENSG00000144036",0,1.14755915836467,0.916,0.781,0,"0","ENSG00000144036","EXOC6B"
"ENSG00000072134",0,0.436507488798592,0.756,0.623,0,"0","ENSG00000072134","EPN2"
"ENSG00000140153",0,1.08900484406698,0.59,0.457,0,"0","ENSG00000140153","WDR20"
"ENSG00000052795",0,0.951482067542077,0.551,0.42,0,"0","ENSG00000052795","FNIP2"
"ENSG00000054523",0,0.639512716719447,0.909,0.778,0,"0","ENSG00000054523","KIF1B"
"ENSG00000161048",0,1.1984988417359,0.505,0.374,0,"0","ENSG00000161048","NAPEPLD"
"ENSG00000198740",0,0.912158062187592,0.711,0.58,0,"0","ENSG00000198740","ZNF652"
"ENSG00000078747",0,0.936911586360978,0.742,0.611,0,"0","ENSG00000078747","ITCH"
"ENSG00000087095",0,0.862467155959934,0.704,0.577,0,"0","ENSG00000087095","NLK"
"ENSG00000158321",0,0.905588534445521,0.935,0.809,0,"0","ENSG00000158321","AUTS2"
"ENSG00000160584",0,1.78805391176311,0.986,0.86,0,"0","ENSG00000160584","SIK3"
"ENSG00000223482",0,1.06858159774069,0.757,0.631,0,"0","ENSG00000223482","NUTM2A-AS1"
"ENSG00000113269",0,0.76572362821047,0.86,0.737,0,"0","ENSG00000113269","RNF130"
"ENSG00000148700",0,0.833445603059435,0.673,0.55,0,"0","ENSG00000148700","ADD3"
"ENSG00000138760",0,0.965795982591988,0.646,0.524,0,"0","ENSG00000138760","SCARB2"
"ENSG00000138032",0,1.02996488714859,0.677,0.557,0,"0","ENSG00000138032","PPM1B"
"ENSG00000130939",0,0.942033122287429,0.713,0.596,0,"0","ENSG00000130939","UBE4B"
"ENSG00000068878",0,1.02892085595415,0.636,0.519,0,"0","ENSG00000068878","PSME4"
"ENSG00000170832",0,0.993491535103071,0.703,0.586,0,"0","ENSG00000170832","USP32"
"ENSG00000206560",0,0.927868824147551,0.651,0.539,0,"0","ENSG00000206560","ANKRD28"
"ENSG00000169398",0,1.15769371811,0.943,0.831,0,"0","ENSG00000169398","PTK2"
"ENSG00000077157",0,0.611948060316554,0.784,0.673,0,"0","ENSG00000077157","PPP1R12B"
"ENSG00000085832",0,0.791801502328469,0.718,0.609,0,"0","ENSG00000085832","EPS15"
"ENSG00000167996",0,0.971447001011336,0.8,0.692,0,"0","ENSG00000167996","FTH1"
"ENSG00000075292",0,1.00288417648532,0.931,0.828,0,"0","ENSG00000075292","ZNF638"
"ENSG00000151914",0,0.619782072088213,0.986,0.883,0,"0","ENSG00000151914","DST"
"ENSG00000135250",0,0.668820197311749,0.82,0.721,0,"0","ENSG00000135250","SRPK2"
"ENSG00000140262",0,1.1339642878672,0.971,0.873,0,"0","ENSG00000140262","TCF12"
"ENSG00000092964",0,0.652391940685529,0.836,0.739,0,"0","ENSG00000092964","DPYSL2"
"ENSG00000147050",0,0.894189860202248,0.678,0.583,0,"0","ENSG00000147050","KDM6A"
"ENSG00000134480",0,0.960599277335689,0.759,0.667,0,"0","ENSG00000134480","CCNH"
"ENSG00000106261",0,0.861992539671538,0.664,0.574,0,"0","ENSG00000106261","ZKSCAN1"
"ENSG00000103544",0,0.998365380569173,0.608,0.518,0,"0","ENSG00000103544","C16orf62"
"ENSG00000112531",0,1.17628338916761,0.996,0.908,0,"0","ENSG00000112531","QKI"
"ENSG00000170634",0,0.837146073226367,0.728,0.641,0,"0","ENSG00000170634","ACYP2"
"ENSG00000031003",0,1.06332137137326,0.657,0.571,0,"0","ENSG00000031003","FAM13B"
"ENSG00000073921",0,0.337261460181821,0.892,0.807,0,"0","ENSG00000073921","PICALM"
"ENSG00000109046",0,0.56158451634015,0.845,0.777,0,"0","ENSG00000109046","WSB1"
"ENSG00000181722",0,0.355753855253258,0.989,0.953,0,"0","ENSG00000181722","ZBTB20"
"ENSG00000078687",1.18575755001899e-322,0.732787250746123,0.728,0.624,3.17035996148578e-318,"0","ENSG00000078687","TNRC6C"
"ENSG00000143995",3.45845952088873e-322,1.06077655039714,0.483,0.303,9.24688322100019e-318,"0","ENSG00000143995","MEIS1"
"ENSG00000230490",6.8181059126092e-322,1.43775591037824,0.394,0.229,1.82295697785432e-317,"0","ENSG00000230490","RP11-141M1.3"
"ENSG00000139438",3.50786608547285e-321,1.52251451880592,0.379,0.225,9.37898155272876e-317,"0","ENSG00000139438","FAM222A"
"ENSG00000050438",2.08564871735424e-319,1.30134444175138,0.502,0.372,5.57639897559003e-315,"0","ENSG00000050438","SLC4A8"
"ENSG00000116584",1.12607343187008e-317,1.07882296451099,0.48,0.313,3.01078253479103e-313,"0","ENSG00000116584","ARHGEF2"
"ENSG00000068903",3.06001632827489e-317,1.02557428191425,0.537,0.396,8.18156565690856e-313,"0","ENSG00000068903","SIRT2"
"ENSG00000033327",6.60561332768378e-315,0.561796278461671,0.771,0.652,1.76614283542281e-310,"0","ENSG00000033327","GAB2"
"ENSG00000109381",2.21042110495042e-314,0.699758315497614,0.749,0.675,5.91000290830593e-310,"0","ENSG00000109381","ELF2"
"ENSG00000124788",6.19243630404153e-314,0.586301303954115,0.873,0.829,1.65567169461158e-309,"0","ENSG00000124788","ATXN1"
"ENSG00000241345",3.91748514912092e-313,1.23657473773999,0.343,0.17,1.04741800432046e-308,"0","ENSG00000241345","RP4-630C24.3"
"ENSG00000123700",1.09768385474775e-312,1.50545438236534,0.332,0.175,2.93487732243907e-308,"0","ENSG00000123700","KCNJ2"
"ENSG00000107679",6.97864079781063e-311,1.16482096686136,0.516,0.398,1.86587919011063e-306,"0","ENSG00000107679","PLEKHA1"
"ENSG00000137221",8.3835668164595e-311,1.55479952080448,0.364,0.215,2.24151425971678e-306,"0","ENSG00000137221","TJAP1"
"ENSG00000257139",6.60142343418367e-310,1.75370834874148,0.265,0.117,1.76502258359769e-305,"0","ENSG00000257139","RP11-320P7.2"
"ENSG00000203721",6.68131134179932e-308,1.66527480625687,0.362,0.212,1.78638221345688e-303,"0","ENSG00000203721","LINC00862"
"ENSG00000148123",1.88372440667473e-307,1.31490679885717,0.415,0.254,5.03651394612622e-303,"0","ENSG00000148123","PLPPR1"
"ENSG00000107731",1.72336653522567e-306,1.35406878661761,0.382,0.224,4.60776510523286e-302,"0","ENSG00000107731","UNC5B"
"ENSG00000180287",9.00381106066767e-305,1.08041014801663,0.5,0.333,2.40734896329071e-300,"0","ENSG00000180287","PLD5"
"ENSG00000164402",2.32426409637045e-304,0.916610033629988,0.558,0.409,6.21438491446566e-300,"0","ENSG00000164402","SEPT8"
"ENSG00000175130",1.57118398067372e-302,0.823718588225429,0.521,0.344,4.20087460912731e-298,"0","ENSG00000175130","MARCKSL1"
"ENSG00000163517",5.30271406892456e-301,1.94729948435354,0.291,0.151,1.41778666060836e-296,"0","ENSG00000163517","HDAC11"
"ENSG00000197147",2.75505361806891e-299,1.24617380656306,0.453,0.31,7.36618685863084e-295,"0","ENSG00000197147","LRRC8B"
"ENSG00000103647",2.5933836348407e-298,0.944742001084675,0.546,0.391,6.93392982447358e-294,"0","ENSG00000103647","CORO2B"
"ENSG00000117707",2.29503209956912e-296,1.4819458095,0.344,0.192,6.13622732461794e-292,"0","ENSG00000117707","PROX1"
"ENSG00000260664",2.11073541592143e-293,1.56886382053967,0.392,0.25,5.64347328154912e-289,"0","ENSG00000260664","AC004158.3"
"ENSG00000089053",2.42719876738796e-293,1.00888784091819,0.551,0.444,6.4896013443652e-289,"0","ENSG00000089053","ANAPC5"
"ENSG00000100399",2.31976852946352e-291,1.39836440228607,0.333,0.18,6.20236511722661e-287,"0","ENSG00000100399","CHADL"
"ENSG00000236287",6.74160769292474e-291,1.206864077148,0.496,0.382,1.80250364885729e-286,"0","ENSG00000236287","ZBED5"
"ENSG00000150764",3.72012602100087e-290,1.06170294490397,0.529,0.41,9.94650094235002e-286,"0","ENSG00000150764","DIXDC1"
"ENSG00000114993",2.44644023762691e-289,1.40809389724026,0.34,0.19,6.54104726334306e-285,"0","ENSG00000114993","RTKN"
"ENSG00000076554",1.08112477787207e-285,1.40549017917423,0.428,0.294,2.89060331859656e-281,"0","ENSG00000076554","TPD52"
"ENSG00000151773",1.64254667008538e-285,1.86808928458085,0.308,0.168,4.39167703180727e-281,"0","ENSG00000151773","CCDC122"
"ENSG00000160271",3.68391816015589e-280,1.1474481393969,0.477,0.348,9.84969198480879e-276,"0","ENSG00000160271","RALGDS"
"ENSG00000007944",1.64016200900574e-278,1.82620015969279,0.264,0.128,4.38530116347864e-274,"0","ENSG00000007944","MYLIP"
"ENSG00000173175",4.60115167889178e-278,1.34558528159298,0.431,0.303,1.23020992438529e-273,"0","ENSG00000173175","ADCY5"
"ENSG00000155792",5.86583899056525e-278,1.20844455513155,0.437,0.296,1.56834937090743e-273,"0","ENSG00000155792","DEPTOR"
"ENSG00000179134",5.49135682658196e-275,0.957989048330186,0.569,0.467,1.46822407472322e-270,"0","ENSG00000179134","SAMD4B"
"ENSG00000165443",1.16390831675406e-274,0.862688541263764,0.626,0.503,3.11194166650533e-270,"0","ENSG00000165443","PHYHIPL"
"ENSG00000100991",3.80204848935485e-272,0.868368562060183,0.61,0.539,1.01655370459881e-267,"0","ENSG00000100991","TRPC4AP"
"ENSG00000169926",1.22624561737807e-271,1.41829324113048,0.388,0.254,3.27861290718375e-267,"0","ENSG00000169926","KLF13"
"ENSG00000059758",2.48436946652462e-271,0.849721996621171,0.608,0.515,6.64245864264687e-267,"0","ENSG00000059758","CDK17"
"ENSG00000035687",2.92624765187036e-271,1.35362249550189,0.425,0.298,7.82390834680578e-267,"0","ENSG00000035687","ADSS"
"ENSG00000170242",3.02001192417541e-270,0.668926224945662,0.728,0.674,8.07460588166779e-266,"0","ENSG00000170242","USP47"
